UNIQUE_ID,State_Name,State_Abbrev,Date,Latitude,Longitude,Population,Act_Total_Cases,Act_Total_Deaths_Pct_Pop, Act_Total_Deaths_Per_Million ,Act_Total_Deaths,Act_New_Cases,Act_New_Deaths,Est_Total_Deaths,Est_New_Cases,Estimated_New_Deaths
New Mexico_43998,New Mexico,NM,2020-06-16,,,,,,,,,,455 ,106 ,5 
New Mexico_43999,New Mexico,NM,2020-06-17,,,,,,,,,,460 ,99 ,5 
New Mexico_44000,New Mexico,NM,2020-06-18,,,,,,,,,,465 ,91 ,5 
New Mexico_44001,New Mexico,NM,2020-06-19,,,,,,,,,,469 ,84 ,5 
New Mexico_44002,New Mexico,NM,2020-06-20,,,,,,,,,,474 ,78 ,5 
New Mexico_44003,New Mexico,NM,2020-06-21,,,,,,,,,,478 ,72 ,4 
New Mexico_44004,New Mexico,NM,2020-06-22,,,,,,,,,,483 ,66 ,4 
New Mexico_44005,New Mexico,NM,2020-06-23,,,,,,,,,,487 ,61 ,4 
New Mexico_44006,New Mexico,NM,2020-06-24,,,,,,,,,,491 ,56 ,4 
New Mexico_44007,New Mexico,NM,2020-06-25,,,,,,,,,,495 ,52 ,4 
New Mexico_44008,New Mexico,NM,2020-06-26,,,,,,,,,,498 ,48 ,4 
New Mexico_44009,New Mexico,NM,2020-06-27,,,,,,,,,,502 ,44 ,3 
New Mexico_44010,New Mexico,NM,2020-06-28,,,,,,,,,,505 ,40 ,3 
New Mexico_44011,New Mexico,NM,2020-06-29,,,,,,,,,,508 ,37 ,3 
New Mexico_44012,New Mexico,NM,2020-06-30,,,,,,,,,,511 ,34 ,3 
New Mexico_44013,New Mexico,NM,2020-07-01,,,,,,,,,,514 ,31 ,3 
New Mexico_44014,New Mexico,NM,2020-07-02,,,,,,,,,,517 ,29 ,3 
New Mexico_44015,New Mexico,NM,2020-07-03,,,,,,,,,,519 ,26 ,3 
New Mexico_44016,New Mexico,NM,2020-07-04,,,,,,,,,,522 ,24 ,2 
New Mexico_44017,New Mexico,NM,2020-07-05,,,,,,,,,,524 ,22 ,2 
New Mexico_44018,New Mexico,NM,2020-07-06,,,,,,,,,,526 ,21 ,2 
New Mexico_44019,New Mexico,NM,2020-07-07,,,,,,,,,,528 ,19 ,2 
New Mexico_44020,New Mexico,NM,2020-07-08,,,,,,,,,,530 ,18 ,2 
New Mexico_44021,New Mexico,NM,2020-07-09,,,,,,,,,,532 ,16 ,2 
New Mexico_44022,New Mexico,NM,2020-07-10,,,,,,,,,,534 ,15 ,2 
New Mexico_44023,New Mexico,NM,2020-07-11,,,,,,,,,,536 ,14 ,2 
New Mexico_44024,New Mexico,NM,2020-07-12,,,,,,,,,,537 ,13 ,2 
New Mexico_44025,New Mexico,NM,2020-07-13,,,,,,,,,,539 ,12 ,1 
New Mexico_44026,New Mexico,NM,2020-07-14,,,,,,,,,,540 ,11 ,1 
New Mexico_44027,New Mexico,NM,2020-07-15,,,,,,,,,,541 ,10 ,1 
New Mexico_44028,New Mexico,NM,2020-07-16,,,,,,,,,,543 ,9 ,1 
New Mexico_44029,New Mexico,NM,2020-07-17,,,,,,,,,,544 ,8 ,1 
New Mexico_44030,New Mexico,NM,2020-07-18,,,,,,,,,,545 ,8 ,1 
New Mexico_44031,New Mexico,NM,2020-07-19,,,,,,,,,,546 ,7 ,1 
New Mexico_44032,New Mexico,NM,2020-07-20,,,,,,,,,,547 ,6 ,1 
New Mexico_44033,New Mexico,NM,2020-07-21,,,,,,,,,,548 ,6 ,1 
New Mexico_44034,New Mexico,NM,2020-07-22,,,,,,,,,,548 ,5 ,1 
New Mexico_44035,New Mexico,NM,2020-07-23,,,,,,,,,,549 ,5 ,1 
New Mexico_44036,New Mexico,NM,2020-07-24,,,,,,,,,,550 ,4 ,1 
New Mexico_44037,New Mexico,NM,2020-07-25,,,,,,,,,,551 ,4 ,1 
New Mexico_44038,New Mexico,NM,2020-07-26,,,,,,,,,,551 ,4 ,1 
New Mexico_44039,New Mexico,NM,2020-07-27,,,,,,,,,,552 ,3 ,1 
New Mexico_44040,New Mexico,NM,2020-07-28,,,,,,,,,,553 ,3 ,1 
New Mexico_44041,New Mexico,NM,2020-07-29,,,,,,,,,,553 ,3 ,1 
New Mexico_44042,New Mexico,NM,2020-07-30,,,,,,,,,,554 ,3 ,1 
New Mexico_44043,New Mexico,NM,2020-07-31,,,,,,,,,,554 ,2 ,0 
New Mexico_44044,New Mexico,NM,2020-08-01,,,,,,,,,,555 ,2 ,0 
New Mexico_44045,New Mexico,NM,2020-08-02,,,,,,,,,,555 ,2 ,0 
New Mexico_44046,New Mexico,NM,2020-08-03,,,,,,,,,,555 ,2 ,0 
New Mexico_44047,New Mexico,NM,2020-08-04,,,,,,,,,,556 ,2 ,0 
New York_43985,New York,NY,2020-06-03,,,,,,,,,,"30,226 ","1,403 ",86 
New York_43986,New York,NY,2020-06-04,,,,,,,,,,"30,307 ","1,273 ",81 
New York_43987,New York,NY,2020-06-05,,,,,,,,,,"30,384 ","1,150 ",77 
New York_43988,New York,NY,2020-06-06,,,,,,,,,,"30,456 ","1,039 ",72 
New York_43989,New York,NY,2020-06-07,,,,,,,,,,"30,524 ",940 ,68 
New York_43990,New York,NY,2020-06-08,,,,,,,,,,"30,587 ",849 ,63 
New York_43991,New York,NY,2020-06-09,,,,,,,,,,"30,646 ",768 ,59 
New York_43992,New York,NY,2020-06-10,,,,,,,,,,"30,700 ",696 ,54 
New York_43993,New York,NY,2020-06-11,,,,,,,,,,"30,750 ",629 ,50 
New York_43994,New York,NY,2020-06-12,,,,,,,,,,"30,796 ",567 ,46 
New York_43995,New York,NY,2020-06-13,,,,,,,,,,"30,839 ",512 ,43 
New York_43996,New York,NY,2020-06-14,,,,,,,,,,"30,878 ",461 ,39 
New York_43997,New York,NY,2020-06-15,,,,,,,,,,"30,914 ",413 ,36 
New York_43998,New York,NY,2020-06-16,,,,,,,,,,"30,947 ",370 ,33 
New York_43999,New York,NY,2020-06-17,,,,,,,,,,"30,977 ",332 ,30 
New York_44000,New York,NY,2020-06-18,,,,,,,,,,"31,005 ",297 ,28 
New York_44001,New York,NY,2020-06-19,,,,,,,,,,"31,031 ",266 ,25 
New York_44002,New York,NY,2020-06-20,,,,,,,,,,"31,054 ",238 ,23 
New York_44003,New York,NY,2020-06-21,,,,,,,,,,"31,075 ",214 ,21 
New York_44004,New York,NY,2020-06-22,,,,,,,,,,"31,095 ",192 ,20 
New York_44005,New York,NY,2020-06-23,,,,,,,,,,"31,113 ",172 ,18 
New York_44006,New York,NY,2020-06-24,,,,,,,,,,"31,129 ",154 ,16 
New York_44007,New York,NY,2020-06-25,,,,,,,,,,"31,144 ",138 ,15 
New York_44008,New York,NY,2020-06-26,,,,,,,,,,"31,158 ",124 ,14 
New York_44009,New York,NY,2020-06-27,,,,,,,,,,"31,171 ",110 ,13 
New York_44010,New York,NY,2020-06-28,,,,,,,,,,"31,182 ",99 ,12 
New York_44011,New York,NY,2020-06-29,,,,,,,,,,"31,193 ",88 ,11 
New York_44012,New York,NY,2020-06-30,,,,,,,,,,"31,203 ",79 ,10 
New York_44013,New York,NY,2020-07-01,,,,,,,,,,"31,211 ",71 ,9 
New York_44014,New York,NY,2020-07-02,,,,,,,,,,"31,220 ",63 ,8 
New York_44015,New York,NY,2020-07-03,,,,,,,,,,"31,227 ",57 ,7 
New York_44016,New York,NY,2020-07-04,,,,,,,,,,"31,234 ",51 ,7 
New York_44017,New York,NY,2020-07-05,,,,,,,,,,"31,240 ",45 ,6 
New York_44018,New York,NY,2020-07-06,,,,,,,,,,"31,245 ",40 ,5 
New York_44019,New York,NY,2020-07-07,,,,,,,,,,"31,250 ",36 ,5 
New York_44020,New York,NY,2020-07-08,,,,,,,,,,"31,255 ",32 ,5 
New York_44021,New York,NY,2020-07-09,,,,,,,,,,"31,259 ",29 ,4 
New York_44022,New York,NY,2020-07-10,,,,,,,,,,"31,262 ",26 ,4 
New York_44023,New York,NY,2020-07-11,,,,,,,,,,"31,266 ",23 ,3 
New York_44024,New York,NY,2020-07-12,,,,,,,,,,"31,269 ",20 ,3 
New York_44025,New York,NY,2020-07-13,,,,,,,,,,"31,272 ",18 ,3 
New York_44026,New York,NY,2020-07-14,,,,,,,,,,"31,274 ",16 ,3 
New York_44027,New York,NY,2020-07-15,,,,,,,,,,"31,276 ",15 ,2 
New York_44028,New York,NY,2020-07-16,,,,,,,,,,"31,278 ",13 ,2 
New York_44029,New York,NY,2020-07-17,,,,,,,,,,"31,280 ",12 ,2 
New York_44030,New York,NY,2020-07-18,,,,,,,,,,"31,282 ",10 ,2 
New York_44031,New York,NY,2020-07-19,,,,,,,,,,"31,283 ",9 ,2 
New York_44032,New York,NY,2020-07-20,,,,,,,,,,"31,285 ",8 ,1 
New York_44033,New York,NY,2020-07-21,,,,,,,,,,"31,286 ",7 ,1 
New York_44034,New York,NY,2020-07-22,,,,,,,,,,"31,287 ",7 ,1 
New York_44035,New York,NY,2020-07-23,,,,,,,,,,"31,288 ",6 ,1 
New York_44036,New York,NY,2020-07-24,,,,,,,,,,"31,289 ",5 ,1 
New York_44037,New York,NY,2020-07-25,,,,,,,,,,"31,290 ",5 ,1 
New York_44038,New York,NY,2020-07-26,,,,,,,,,,"31,291 ",4 ,1 
New York_44039,New York,NY,2020-07-27,,,,,,,,,,"31,291 ",4 ,1 
New York_44040,New York,NY,2020-07-28,,,,,,,,,,"31,292 ",3 ,1 
New York_44041,New York,NY,2020-07-29,,,,,,,,,,"31,292 ",3 ,1 
New York_44042,New York,NY,2020-07-30,,,,,,,,,,"31,293 ",3 ,0 
New York_44043,New York,NY,2020-07-31,,,,,,,,,,"31,293 ",3 ,0 
New York_44044,New York,NY,2020-08-01,,,,,,,,,,"31,294 ",2 ,0 
New York_44045,New York,NY,2020-08-02,,,,,,,,,,"31,294 ",2 ,0 
New York_44046,New York,NY,2020-08-03,,,,,,,,,,"31,295 ",2 ,0 
New York_44047,New York,NY,2020-08-04,,,,,,,,,,"31,295 ",2 ,0 
North Carolina_43985,North Carolina,NC,2020-06-03,,,,,,,,,,975 ,753 ,19 
North Carolina_43986,North Carolina,NC,2020-06-04,,,,,,,,,,994 ,711 ,19 
North Carolina_43987,North Carolina,NC,2020-06-05,,,,,,,,,,"1,013 ",672 ,19 
North Carolina_43988,North Carolina,NC,2020-06-06,,,,,,,,,,"1,032 ",633 ,19 
North Carolina_43989,North Carolina,NC,2020-06-07,,,,,,,,,,"1,050 ",597 ,18 
North Carolina_43990,North Carolina,NC,2020-06-08,,,,,,,,,,"1,068 ",564 ,18 
North Carolina_43991,North Carolina,NC,2020-06-09,,,,,,,,,,"1,085 ",533 ,17 
North Carolina_43992,North Carolina,NC,2020-06-10,,,,,,,,,,"1,102 ",503 ,17 
North Carolina_43993,North Carolina,NC,2020-06-11,,,,,,,,,,"1,118 ",474 ,16 
North Carolina_43994,North Carolina,NC,2020-06-12,,,,,,,,,,"1,134 ",445 ,16 
North Carolina_43995,North Carolina,NC,2020-06-13,,,,,,,,,,"1,149 ",416 ,15 
North Carolina_43996,North Carolina,NC,2020-06-14,,,,,,,,,,"1,164 ",390 ,15 
North Carolina_43997,North Carolina,NC,2020-06-15,,,,,,,,,,"1,178 ",365 ,14 
North Carolina_43998,North Carolina,NC,2020-06-16,,,,,,,,,,"1,192 ",341 ,14 
North Carolina_43999,North Carolina,NC,2020-06-17,,,,,,,,,,"1,206 ",319 ,14 
North Carolina_44000,North Carolina,NC,2020-06-18,,,,,,,,,,"1,219 ",300 ,13 
North Carolina_44001,North Carolina,NC,2020-06-19,,,,,,,,,,"1,232 ",281 ,13 
North Carolina_44002,North Carolina,NC,2020-06-20,,,,,,,,,,"1,244 ",263 ,12 
North Carolina_44003,North Carolina,NC,2020-06-21,,,,,,,,,,"1,256 ",247 ,12 
North Carolina_44004,North Carolina,NC,2020-06-22,,,,,,,,,,"1,267 ",231 ,11 
North Carolina_44005,North Carolina,NC,2020-06-23,,,,,,,,,,"1,278 ",215 ,11 
North Carolina_44006,North Carolina,NC,2020-06-24,,,,,,,,,,"1,289 ",202 ,11 
North Carolina_44007,North Carolina,NC,2020-06-25,,,,,,,,,,"1,299 ",189 ,10 
North Carolina_44008,North Carolina,NC,2020-06-26,,,,,,,,,,"1,309 ",178 ,10 
North Carolina_44009,North Carolina,NC,2020-06-27,,,,,,,,,,"1,319 ",168 ,10 
North Carolina_44010,North Carolina,NC,2020-06-28,,,,,,,,,,"1,328 ",158 ,9 
North Carolina_44011,North Carolina,NC,2020-06-29,,,,,,,,,,"1,338 ",149 ,9 
North Carolina_44012,North Carolina,NC,2020-06-30,,,,,,,,,,"1,346 ",139 ,9 
North Carolina_44013,North Carolina,NC,2020-07-01,,,,,,,,,,"1,355 ",130 ,8 
North Carolina_44014,North Carolina,NC,2020-07-02,,,,,,,,,,"1,363 ",122 ,8 
North Carolina_44015,North Carolina,NC,2020-07-03,,,,,,,,,,"1,370 ",114 ,8 
North Carolina_44016,North Carolina,NC,2020-07-04,,,,,,,,,,"1,378 ",107 ,7 
North Carolina_44017,North Carolina,NC,2020-07-05,,,,,,,,,,"1,385 ",101 ,7 
North Carolina_44018,North Carolina,NC,2020-07-06,,,,,,,,,,"1,392 ",95 ,7 
North Carolina_44019,North Carolina,NC,2020-07-07,,,,,,,,,,"1,398 ",89 ,7 
North Carolina_44020,North Carolina,NC,2020-07-08,,,,,,,,,,"1,405 ",83 ,6 
North Carolina_44021,North Carolina,NC,2020-07-09,,,,,,,,,,"1,411 ",78 ,6 
North Carolina_44022,North Carolina,NC,2020-07-10,,,,,,,,,,"1,416 ",73 ,6 
North Carolina_44023,North Carolina,NC,2020-07-11,,,,,,,,,,"1,422 ",68 ,6 
North Carolina_44024,North Carolina,NC,2020-07-12,,,,,,,,,,"1,427 ",64 ,5 
North Carolina_44025,North Carolina,NC,2020-07-13,,,,,,,,,,"1,432 ",60 ,5 
North Carolina_44026,North Carolina,NC,2020-07-14,,,,,,,,,,"1,437 ",56 ,5 
North Carolina_44027,North Carolina,NC,2020-07-15,,,,,,,,,,"1,442 ",53 ,5 
North Carolina_44028,North Carolina,NC,2020-07-16,,,,,,,,,,"1,446 ",49 ,5 
North Carolina_44029,North Carolina,NC,2020-07-17,,,,,,,,,,"1,451 ",46 ,4 
North Carolina_44030,North Carolina,NC,2020-07-18,,,,,,,,,,"1,455 ",44 ,4 
North Carolina_44031,North Carolina,NC,2020-07-19,,,,,,,,,,"1,459 ",41 ,4 
North Carolina_44032,North Carolina,NC,2020-07-20,,,,,,,,,,"1,463 ",38 ,4 
North Carolina_44033,North Carolina,NC,2020-07-21,,,,,,,,,,"1,467 ",36 ,4 
North Carolina_44034,North Carolina,NC,2020-07-22,,,,,,,,,,"1,470 ",34 ,4 
North Carolina_44035,North Carolina,NC,2020-07-23,,,,,,,,,,"1,474 ",32 ,3 
North Carolina_44036,North Carolina,NC,2020-07-24,,,,,,,,,,"1,477 ",30 ,3 
North Carolina_44037,North Carolina,NC,2020-07-25,,,,,,,,,,"1,480 ",28 ,3 
North Carolina_44038,North Carolina,NC,2020-07-26,,,,,,,,,,"1,483 ",27 ,3 
North Carolina_44039,North Carolina,NC,2020-07-27,,,,,,,,,,"1,486 ",25 ,3 
North Carolina_44040,North Carolina,NC,2020-07-28,,,,,,,,,,"1,489 ",24 ,3 
North Carolina_44041,North Carolina,NC,2020-07-29,,,,,,,,,,"1,491 ",22 ,3 
North Carolina_44042,North Carolina,NC,2020-07-30,,,,,,,,,,"1,494 ",21 ,3 
North Carolina_44043,North Carolina,NC,2020-07-31,,,,,,,,,,"1,496 ",20 ,2 
North Carolina_44044,North Carolina,NC,2020-08-01,,,,,,,,,,"1,498 ",19 ,2 
North Carolina_44045,North Carolina,NC,2020-08-02,,,,,,,,,,"1,501 ",18 ,2 
North Carolina_44046,North Carolina,NC,2020-08-03,,,,,,,,,,"1,503 ",17 ,2 
North Carolina_44047,North Carolina,NC,2020-08-04,,,,,,,,,,"1,505 ",16 ,2 
North Dakota_43985,North Dakota,ND,2020-06-03,,,,,,,,,,65 ,36 ,1 
North Dakota_43986,North Dakota,ND,2020-06-04,,,,,,,,,,66 ,35 ,1 
North Dakota_43987,North Dakota,ND,2020-06-05,,,,,,,,,,66 ,33 ,1 
North Dakota_43988,North Dakota,ND,2020-06-06,,,,,,,,,,67 ,31 ,1 
North Dakota_43989,North Dakota,ND,2020-06-07,,,,,,,,,,68 ,30 ,1 
North Dakota_43990,North Dakota,ND,2020-06-08,,,,,,,,,,69 ,28 ,1 
North Dakota_43991,North Dakota,ND,2020-06-09,,,,,,,,,,70 ,26 ,1 
North Dakota_43992,North Dakota,ND,2020-06-10,,,,,,,,,,70 ,24 ,1 
North Dakota_43993,North Dakota,ND,2020-06-11,,,,,,,,,,71 ,23 ,1 
North Dakota_43994,North Dakota,ND,2020-06-12,,,,,,,,,,72 ,22 ,1 
North Dakota_43995,North Dakota,ND,2020-06-13,,,,,,,,,,73 ,20 ,1 
North Dakota_43996,North Dakota,ND,2020-06-14,,,,,,,,,,73 ,19 ,1 
North Dakota_43997,North Dakota,ND,2020-06-15,,,,,,,,,,74 ,18 ,1 
North Dakota_43998,North Dakota,ND,2020-06-16,,,,,,,,,,75 ,17 ,1 
North Dakota_43999,North Dakota,ND,2020-06-17,,,,,,,,,,75 ,16 ,1 
North Dakota_44000,North Dakota,ND,2020-06-18,,,,,,,,,,76 ,15 ,1 
North Dakota_44001,North Dakota,ND,2020-06-19,,,,,,,,,,77 ,15 ,1 
North Dakota_44002,North Dakota,ND,2020-06-20,,,,,,,,,,77 ,14 ,1 
North Dakota_44003,North Dakota,ND,2020-06-21,,,,,,,,,,78 ,13 ,1 
North Dakota_44004,North Dakota,ND,2020-06-22,,,,,,,,,,79 ,13 ,1 
North Dakota_44005,North Dakota,ND,2020-06-23,,,,,,,,,,79 ,12 ,1 
North Dakota_44006,North Dakota,ND,2020-06-24,,,,,,,,,,80 ,11 ,1 
North Dakota_44007,North Dakota,ND,2020-06-25,,,,,,,,,,81 ,11 ,1 
North Dakota_44008,North Dakota,ND,2020-06-26,,,,,,,,,,81 ,10 ,1 
North Dakota_44009,North Dakota,ND,2020-06-27,,,,,,,,,,82 ,9 ,1 
North Dakota_44010,North Dakota,ND,2020-06-28,,,,,,,,,,82 ,9 ,1 
North Dakota_44011,North Dakota,ND,2020-06-29,,,,,,,,,,83 ,8 ,1 
North Dakota_44012,North Dakota,ND,2020-06-30,,,,,,,,,,83 ,8 ,1 
North Dakota_44013,North Dakota,ND,2020-07-01,,,,,,,,,,84 ,7 ,1 
North Dakota_44014,North Dakota,ND,2020-07-02,,,,,,,,,,85 ,7 ,1 
North Dakota_44015,North Dakota,ND,2020-07-03,,,,,,,,,,85 ,6 ,1 
North Dakota_44016,North Dakota,ND,2020-07-04,,,,,,,,,,86 ,6 ,0 
North Dakota_44017,North Dakota,ND,2020-07-05,,,,,,,,,,86 ,5 ,0 
North Dakota_44018,North Dakota,ND,2020-07-06,,,,,,,,,,86 ,5 ,0 
North Dakota_44019,North Dakota,ND,2020-07-07,,,,,,,,,,87 ,5 ,0 
North Dakota_44020,North Dakota,ND,2020-07-08,,,,,,,,,,87 ,4 ,0 
North Dakota_44021,North Dakota,ND,2020-07-09,,,,,,,,,,88 ,4 ,0 
North Dakota_44022,North Dakota,ND,2020-07-10,,,,,,,,,,88 ,4 ,0 
North Dakota_44023,North Dakota,ND,2020-07-11,,,,,,,,,,89 ,3 ,0 
North Dakota_44024,North Dakota,ND,2020-07-12,,,,,,,,,,89 ,3 ,0 
North Dakota_44025,North Dakota,ND,2020-07-13,,,,,,,,,,90 ,3 ,0 
North Dakota_44026,North Dakota,ND,2020-07-14,,,,,,,,,,90 ,3 ,0 
North Dakota_44027,North Dakota,ND,2020-07-15,,,,,,,,,,90 ,3 ,0 
North Dakota_44028,North Dakota,ND,2020-07-16,,,,,,,,,,91 ,2 ,0 
North Dakota_44029,North Dakota,ND,2020-07-17,,,,,,,,,,91 ,2 ,0 
North Dakota_44030,North Dakota,ND,2020-07-18,,,,,,,,,,91 ,2 ,0 
North Dakota_44031,North Dakota,ND,2020-07-19,,,,,,,,,,92 ,2 ,0 
North Dakota_44032,North Dakota,ND,2020-07-20,,,,,,,,,,92 ,2 ,0 
North Dakota_44033,North Dakota,ND,2020-07-21,,,,,,,,,,92 ,2 ,0 
North Dakota_44034,North Dakota,ND,2020-07-22,,,,,,,,,,93 ,2 ,0 
North Dakota_44035,North Dakota,ND,2020-07-23,,,,,,,,,,93 ,2 ,0 
North Dakota_44036,North Dakota,ND,2020-07-24,,,,,,,,,,93 ,1 ,0 
North Dakota_44037,North Dakota,ND,2020-07-25,,,,,,,,,,94 ,1 ,0 
North Dakota_44038,North Dakota,ND,2020-07-26,,,,,,,,,,94 ,1 ,0 
North Dakota_44039,North Dakota,ND,2020-07-27,,,,,,,,,,94 ,1 ,0 
North Dakota_44040,North Dakota,ND,2020-07-28,,,,,,,,,,94 ,1 ,0 
North Dakota_44041,North Dakota,ND,2020-07-29,,,,,,,,,,94 ,1 ,0 
North Dakota_44042,North Dakota,ND,2020-07-30,,,,,,,,,,95 ,1 ,0 
North Dakota_44043,North Dakota,ND,2020-07-31,,,,,,,,,,95 ,1 ,0 
North Dakota_44044,North Dakota,ND,2020-08-01,,,,,,,,,,95 ,1 ,0 
North Dakota_44045,North Dakota,ND,2020-08-02,,,,,,,,,,95 ,1 ,0 
North Dakota_44046,North Dakota,ND,2020-08-03,,,,,,,,,,95 ,1 ,0 
North Dakota_44047,North Dakota,ND,2020-08-04,,,,,,,,,,96 ,1 ,0 
Ohio_43985,Ohio,OH,2020-06-03,,,,,,,,,,"2,297 ","1,744 ",39 
Ohio_43986,Ohio,OH,2020-06-04,,,,,,,,,,"2,335 ","1,651 ",38 
Ohio_43987,Ohio,OH,2020-06-05,,,,,,,,,,"2,372 ","1,572 ",37 
Ohio_43988,Ohio,OH,2020-06-06,,,,,,,,,,"2,409 ","1,507 ",37 
Ohio_43989,Ohio,OH,2020-06-07,,,,,,,,,,"2,445 ","1,440 ",36 
Ohio_43990,Ohio,OH,2020-06-08,,,,,,,,,,"2,479 ","1,375 ",35 
Ohio_43991,Ohio,OH,2020-06-09,,,,,,,,,,"2,513 ","1,312 ",34 
Ohio_43992,Ohio,OH,2020-06-10,,,,,,,,,,"2,546 ","1,247 ",33 
Ohio_43993,Ohio,OH,2020-06-11,,,,,,,,,,"2,577 ","1,178 ",31 
Ohio_43994,Ohio,OH,2020-06-12,,,,,,,,,,"2,607 ","1,110 ",30 
Ohio_43995,Ohio,OH,2020-06-13,,,,,,,,,,"2,636 ","1,049 ",29 
Ohio_43996,Ohio,OH,2020-06-14,,,,,,,,,,"2,664 ",993 ,28 
Ohio_43997,Ohio,OH,2020-06-15,,,,,,,,,,"2,691 ",937 ,27 
Ohio_43998,Ohio,OH,2020-06-16,,,,,,,,,,"2,717 ",884 ,26 
Ohio_43999,Ohio,OH,2020-06-17,,,,,,,,,,"2,741 ",833 ,25 
Ohio_44000,Ohio,OH,2020-06-18,,,,,,,,,,"2,765 ",783 ,24 
Ohio_44001,Ohio,OH,2020-06-19,,,,,,,,,,"2,788 ",737 ,23 
Ohio_44002,Ohio,OH,2020-06-20,,,,,,,,,,"2,810 ",694 ,22 
Ohio_44003,Ohio,OH,2020-06-21,,,,,,,,,,"2,830 ",654 ,21 
Ohio_44004,Ohio,OH,2020-06-22,,,,,,,,,,"2,850 ",619 ,20 
Ohio_44005,Ohio,OH,2020-06-23,,,,,,,,,,"2,869 ",589 ,19 
Ohio_44006,Ohio,OH,2020-06-24,,,,,,,,,,"2,887 ",561 ,18 
Ohio_44007,Ohio,OH,2020-06-25,,,,,,,,,,"2,905 ",533 ,18 
Ohio_44008,Ohio,OH,2020-06-26,,,,,,,,,,"2,922 ",504 ,17 
Ohio_44009,Ohio,OH,2020-06-27,,,,,,,,,,"2,939 ",477 ,16 
Ohio_44010,Ohio,OH,2020-06-28,,,,,,,,,,"2,954 ",451 ,16 
Ohio_44011,Ohio,OH,2020-06-29,,,,,,,,,,"2,969 ",427 ,15 
Ohio_44012,Ohio,OH,2020-06-30,,,,,,,,,,"2,984 ",404 ,14 
Ohio_44013,Ohio,OH,2020-07-01,,,,,,,,,,"2,998 ",383 ,14 
Ohio_44014,Ohio,OH,2020-07-02,,,,,,,,,,"3,011 ",362 ,13 
Ohio_44015,Ohio,OH,2020-07-03,,,,,,,,,,"3,023 ",342 ,13 
Ohio_44016,Ohio,OH,2020-07-04,,,,,,,,,,"3,035 ",324 ,12 
Ohio_44017,Ohio,OH,2020-07-05,,,,,,,,,,"3,047 ",304 ,11 
Ohio_44018,Ohio,OH,2020-07-06,,,,,,,,,,"3,058 ",286 ,11 
Ohio_44019,Ohio,OH,2020-07-07,,,,,,,,,,"3,068 ",270 ,10 
Ohio_44020,Ohio,OH,2020-07-08,,,,,,,,,,"3,078 ",254 ,10 
Ohio_44021,Ohio,OH,2020-07-09,,,,,,,,,,"3,087 ",240 ,9 
Ohio_44022,Ohio,OH,2020-07-10,,,,,,,,,,"3,096 ",227 ,9 
Ohio_44023,Ohio,OH,2020-07-11,,,,,,,,,,"3,105 ",215 ,9 
Ohio_44024,Ohio,OH,2020-07-12,,,,,,,,,,"3,113 ",203 ,8 
Ohio_44025,Ohio,OH,2020-07-13,,,,,,,,,,"3,121 ",190 ,8 
Ohio_44026,Ohio,OH,2020-07-14,,,,,,,,,,"3,128 ",179 ,8 
Ohio_44027,Ohio,OH,2020-07-15,,,,,,,,,,"3,136 ",169 ,7 
Ohio_44028,Ohio,OH,2020-07-16,,,,,,,,,,"3,142 ",159 ,7 
Ohio_44029,Ohio,OH,2020-07-17,,,,,,,,,,"3,149 ",151 ,7 
Ohio_44030,Ohio,OH,2020-07-18,,,,,,,,,,"3,155 ",142 ,6 
Ohio_44031,Ohio,OH,2020-07-19,,,,,,,,,,"3,161 ",134 ,6 
Ohio_44032,Ohio,OH,2020-07-20,,,,,,,,,,"3,167 ",126 ,6 
Ohio_44033,Ohio,OH,2020-07-21,,,,,,,,,,"3,173 ",119 ,6 
Ohio_44034,Ohio,OH,2020-07-22,,,,,,,,,,"3,178 ",113 ,5 
Ohio_44035,Ohio,OH,2020-07-23,,,,,,,,,,"3,183 ",107 ,5 
Ohio_44036,Ohio,OH,2020-07-24,,,,,,,,,,"3,188 ",101 ,5 
Ohio_44037,Ohio,OH,2020-07-25,,,,,,,,,,"3,192 ",97 ,5 
Ohio_44038,Ohio,OH,2020-07-26,,,,,,,,,,"3,197 ",92 ,4 
Ohio_44039,Ohio,OH,2020-07-27,,,,,,,,,,"3,201 ",87 ,4 
Ohio_44040,Ohio,OH,2020-07-28,,,,,,,,,,"3,205 ",82 ,4 
Ohio_44041,Ohio,OH,2020-07-29,,,,,,,,,,"3,208 ",78 ,4 
Ohio_44042,Ohio,OH,2020-07-30,,,,,,,,,,"3,212 ",74 ,4 
Ohio_44043,Ohio,OH,2020-07-31,,,,,,,,,,"3,215 ",71 ,3 
Ohio_44044,Ohio,OH,2020-08-01,,,,,,,,,,"3,219 ",68 ,3 
Ohio_44045,Ohio,OH,2020-08-02,,,,,,,,,,"3,222 ",64 ,3 
Ohio_44046,Ohio,OH,2020-08-03,,,,,,,,,,"3,225 ",61 ,3 
Ohio_44047,Ohio,OH,2020-08-04,,,,,,,,,,"3,227 ",58 ,3 
Oklahoma_43985,Oklahoma,OK,2020-06-03,,,,,,,,,,339 ,36 ,2 
Oklahoma_43986,Oklahoma,OK,2020-06-04,,,,,,,,,,341 ,33 ,2 
Oklahoma_43987,Oklahoma,OK,2020-06-05,,,,,,,,,,342 ,30 ,2 
